post_id,platform,post_type,post_time,likes,comments,shares,post_day,sentiment_score,hashtags
1443,Facebook,image,11/27/2023 4:30,1687,186,216,Monday,positive,No
1444,Twitter,poll,5/2/2023 0:30,2295,199,371,Tuesday,positive,Yes
1445,Twitter,text,2/14/2023 18:00,974,126,98,Tuesday,positive,No
1446,Twitter,image,5/15/2023 6:30,734,146,207,Monday,neutral,Yes
1447,Twitter,image,11/16/2023 0:45,334,140,297,Thursday,negative,No
1448,Facebook,image,8/17/2023 14:45,3052,469,543,Thursday,positive,No
1449,Instagram,text,10/28/2023 19:30,2044,59,123,Saturday,neutral,No
1450,Facebook,image,1/7/2023 10:30,266,148,778,Saturday,negative,No
1451,Twitter,carousel,10/2/2023 23:30,1036,49,426,Monday,neutral,Yes
1452,Instagram,poll,2/21/2023 16:15,5203,430,796,Tuesday,negative,Yes
1453,Instagram,image,7/1/2023 14:45,4970,228,121,Saturday,positive,No
1454,Twitter,carousel,5/11/2023 11:00,1179,225,255,Thursday,neutral,Yes
1455,Instagram,video,4/14/2023 10:30,4114,315,732,Friday,positive,Yes
1456,Instagram,video,12/6/2023 4:00,5579,197,741,Wednesday,negative,No
1457,Twitter,poll,2/9/2023 15:30,1283,79,40,Thursday,positive,No
1458,Twitter,video,10/27/2023 23:45,241,82,428,Friday,neutral,No
1459,Instagram,text,5/23/2023 22:30,165,29,503,Tuesday,neutral,Yes
1460,Twitter,carousel,10/2/2023 23:30,366,104,532,Monday,neutral,No
1461,Facebook,video,2/23/2023 17:15,2011,233,371,Thursday,positive,Yes
1462,Instagram,image,7/1/2023 14:45,4333,188,199,Saturday,positive,No
1463,Instagram,text,7/12/2023 0:00,1744,265,126,Wednesday,negative,Yes
1464,Instagram,image,2/26/2023 11:45,2051,52,787,Sunday,positive,No
1465,Instagram,carousel,5/7/2023 0:30,1978,437,767,Sunday,negative,No
1466,Instagram,text,10/28/2023 19:30,595,61,278,Saturday,neutral,Yes
1467,Instagram,image,9/20/2023 6:00,3996,298,355,Wednesday,positive,No
1468,Instagram,video,7/13/2023 9:15,5057,82,480,Thursday,neutral,Yes
1469,Facebook,carousel,4/23/2023 8:15,1900,430,215,Sunday,negative,No
1470,Facebook,text,5/3/2023 12:30,2749,241,87,Wednesday,positive,No
1471,Instagram,text,5/23/2023 22:30,630,3,514,Tuesday,neutral,Yes
1472,Twitter,video,12/24/2023 7:45,509,120,186,Sunday,neutral,No
1473,Facebook,carousel,5/5/2023 16:45,1069,258,534,Friday,neutral,No
1474,Instagram,image,1/21/2023 1:00,4511,430,809,Saturday,negative,Yes
1475,Facebook,carousel,4/23/2023 8:15,2859,401,84,Sunday,negative,Yes
1476,Twitter,text,2/14/2023 18:00,1250,23,211,Tuesday,positive,No
1477,Twitter,video,10/27/2023 23:45,312,33,465,Friday,neutral,No
1478,Facebook,video,2/23/2023 17:15,2624,268,428,Thursday,positive,No
1479,Instagram,text,10/28/2023 19:30,798,42,272,Saturday,neutral,No
1480,Twitter,poll,2/9/2023 15:30,3099,125,45,Thursday,positive,Yes
1481,Instagram,image,6/6/2023 19:30,1785,171,958,Tuesday,negative,No
1482,Instagram,carousel,7/12/2023 17:45,416,348,915,Wednesday,positive,Yes
1483,Facebook,text,5/3/2023 12:30,3076,263,84,Wednesday,positive,Yes
1484,Instagram,poll,1/19/2023 7:15,2732,75,332,Thursday,positive,Yes
1485,Instagram,image,7/1/2023 14:45,3766,212,91,Saturday,positive,Yes
1486,Instagram,text,5/16/2023 22:15,2378,345,474,Tuesday,positive,Yes
1487,Twitter,image,2/10/2023 13:00,1917,228,115,Friday,neutral,Yes
1488,Instagram,video,12/28/2023 16:45,705,469,597,Thursday,negative,No
1489,Facebook,video,5/11/2023 0:30,3612,92,98,Thursday,neutral,Yes
1490,Instagram,image,1/21/2023 1:00,4749,405,752,Saturday,negative,Yes
1491,Facebook,text,7/6/2023 7:00,2927,368,305,Thursday,neutral,Yes
1492,Twitter,text,9/30/2023 10:30,987,97,135,Saturday,positive,Yes
1493,Instagram,poll,3/7/2023 19:15,3181,95,469,Tuesday,positive,Yes
1494,Twitter,carousel,10/2/2023 23:30,632,62,500,Monday,neutral,Yes
1495,Facebook,video,3/22/2023 3:15,5725,254,19,Wednesday,negative,Yes
1496,Instagram,carousel,11/19/2023 12:30,4150,368,659,Sunday,negative,No
1497,Instagram,image,2/26/2023 11:45,1907,77,952,Sunday,positive,Yes
1498,Instagram,video,4/14/2023 10:30,4686,414,571,Friday,positive,Yes
1499,Instagram,image,2/26/2023 11:45,2003,90,1065,Sunday,positive,Yes
1500,Twitter,video,9/27/2023 19:00,380,104,285,Wednesday,positive,No
1501,Twitter,text,10/2/2023 12:15,12,133,434,Monday,positive,Yes
1502,Facebook,text,7/6/2023 7:00,2387,468,360,Thursday,neutral,Yes
1503,Twitter,text,11/20/2023 2:00,2486,135,179,Monday,positive,Yes
1504,Twitter,text,11/20/2023 2:00,2677,47,117,Monday,positive,Yes
1505,Facebook,video,4/8/2023 19:15,5241,486,40,Saturday,positive,Yes
1506,Facebook,image,1/7/2023 10:30,480,243,802,Saturday,negative,Yes
1507,Instagram,carousel,5/19/2023 4:30,4648,323,885,Friday,positive,Yes
1508,Instagram,carousel,11/19/2023 12:30,4924,369,770,Sunday,negative,Yes
1509,Facebook,carousel,5/14/2023 0:45,3771,392,539,Sunday,neutral,Yes
1510,Facebook,image,8/17/2023 14:45,1313,459,559,Thursday,positive,No
1511,Facebook,poll,8/8/2023 17:45,5006,35,919,Tuesday,negative,No
1512,Twitter,image,10/14/2023 18:45,234,170,427,Saturday,neutral,No
1513,Facebook,image,2/2/2023 16:00,238,73,34,Thursday,positive,No
1514,Twitter,text,12/8/2023 2:15,628,34,85,Friday,negative,Yes
1515,Facebook,carousel,5/14/2023 0:45,3554,531,829,Sunday,neutral,Yes
1516,Facebook,carousel,4/23/2023 8:15,1528,399,250,Sunday,negative,Yes
1517,Instagram,text,5/23/2023 22:30,1124,97,583,Tuesday,neutral,Yes
1518,Twitter,video,6/15/2023 3:15,128,24,231,Thursday,positive,No
1519,Facebook,image,2/2/2023 16:00,214,96,83,Thursday,positive,Yes
1520,Twitter,video,5/23/2023 0:30,3425,247,326,Tuesday,positive,No
1521,Facebook,video,5/11/2023 0:30,3936,18,99,Thursday,neutral,Yes
1522,Twitter,poll,5/2/2023 0:30,3358,214,485,Tuesday,positive,No
1523,Facebook,image,11/27/2023 4:30,1947,135,325,Monday,positive,Yes
1524,Facebook,video,5/2/2023 6:15,72,208,367,Tuesday,neutral,Yes
1525,Twitter,text,8/5/2023 8:45,197,229,62,Saturday,positive,Yes
1526,Twitter,video,11/12/2023 17:30,2190,15,14,Sunday,positive,Yes
1527,Instagram,text,7/6/2023 8:00,3727,29,227,Thursday,negative,Yes
1528,Instagram,poll,12/29/2023 12:15,4316,503,266,Friday,positive,Yes
1529,Twitter,text,11/25/2023 7:30,1938,34,8,Saturday,positive,No
1530,Instagram,carousel,1/1/2023 20:00,4617,108,325,Sunday,positive,Yes
1531,Facebook,video,1/4/2023 18:30,2426,40,493,Wednesday,neutral,Yes
1532,Instagram,video,4/14/2023 10:30,4708,391,698,Friday,positive,Yes
1533,Facebook,carousel,2/3/2023 0:30,4610,185,703,Friday,positive,No
1534,Twitter,video,12/24/2023 7:45,704,63,154,Sunday,neutral,Yes
1535,Instagram,text,5/23/2023 22:30,457,50,474,Tuesday,neutral,Yes
1536,Instagram,carousel,7/12/2023 17:45,124,298,1004,Wednesday,positive,Yes
1537,Facebook,video,1/4/2023 18:30,1841,45,469,Wednesday,neutral,Yes
1538,Facebook,video,1/4/2023 18:30,2132,65,373,Wednesday,neutral,No
1539,Twitter,text,9/30/2023 10:30,1078,186,236,Saturday,positive,Yes
1540,Facebook,video,5/2/2023 6:15,292,245,295,Tuesday,neutral,Yes
1541,Instagram,carousel,8/4/2023 12:45,1005,286,929,Friday,negative,No
1542,Facebook,text,1/3/2023 3:00,1687,78,399,Tuesday,positive,Yes
1543,Twitter,poll,5/17/2023 0:15,1200,42,436,Wednesday,positive,Yes
1544,Facebook,text,7/18/2023 22:00,2202,54,682,Tuesday,positive,Yes
1545,Twitter,carousel,1/30/2023 13:30,2282,132,410,Monday,positive,No
1546,Twitter,image,11/16/2023 0:45,1114,96,271,Thursday,negative,Yes
1547,Facebook,carousel,10/5/2023 6:30,2732,39,414,Thursday,negative,No
1548,Facebook,video,12/27/2023 4:00,1649,120,616,Wednesday,neutral,Yes
1549,Facebook,image,1/7/2023 10:30,271,145,576,Saturday,negative,Yes
1550,Twitter,text,8/5/2023 8:45,47,180,68,Saturday,positive,Yes
1551,Instagram,text,5/23/2023 22:30,59,90,386,Tuesday,neutral,No
1552,Facebook,video,5/11/2023 0:30,4075,50,93,Thursday,neutral,Yes
1553,Facebook,video,7/26/2023 20:15,4840,514,305,Wednesday,positive,No
1554,Facebook,text,6/12/2023 9:30,2925,79,1021,Monday,negative,No
1555,Twitter,text,7/23/2023 5:45,502,88,341,Sunday,neutral,Yes
1556,Facebook,text,7/6/2023 7:00,3052,321,130,Thursday,neutral,Yes
1557,Instagram,video,11/23/2023 2:00,6330,306,728,Thursday,negative,Yes
1558,Instagram,image,6/6/2023 21:00,4629,383,37,Tuesday,neutral,Yes
1559,Twitter,carousel,12/27/2023 11:30,110,219,624,Wednesday,positive,No
1560,Twitter,poll,5/2/2023 0:30,1956,187,465,Tuesday,positive,No
1561,Twitter,poll,2/9/2023 15:30,2553,171,122,Thursday,positive,Yes
1562,Instagram,poll,7/5/2023 5:15,3060,2,755,Wednesday,positive,Yes
1563,Facebook,video,5/11/2023 0:30,4105,107,97,Thursday,neutral,No
1564,Twitter,poll,5/17/2023 0:15,1266,115,531,Wednesday,positive,Yes
1565,Instagram,text,7/27/2023 19:15,1142,40,338,Thursday,neutral,No
1566,Instagram,text,5/23/2023 22:30,384,91,408,Tuesday,neutral,Yes
1567,Twitter,text,11/25/2023 7:30,2532,43,6,Saturday,positive,No
1568,Facebook,text,7/6/2023 7:00,2078,378,343,Thursday,neutral,Yes
1569,Instagram,text,10/6/2023 10:00,2458,191,292,Friday,positive,Yes
1570,Instagram,video,7/13/2023 9:15,4905,109,555,Thursday,neutral,Yes
1571,Facebook,poll,9/10/2023 13:45,5484,439,948,Sunday,negative,Yes
1572,Instagram,carousel,5/5/2023 20:00,144,173,294,Friday,neutral,Yes
1573,Facebook,carousel,9/15/2023 0:45,3538,455,614,Friday,negative,No
1574,Instagram,carousel,8/4/2023 12:45,540,333,779,Friday,negative,No
1575,Twitter,text,8/5/2023 8:45,1120,185,47,Saturday,positive,Yes
1576,Twitter,video,6/15/2023 3:15,515,6,93,Thursday,positive,Yes
1577,Twitter,video,11/12/2023 17:30,1762,76,121,Sunday,positive,Yes
1578,Instagram,video,4/10/2023 0:00,3996,278,747,Monday,neutral,Yes
1579,Twitter,carousel,5/11/2023 11:00,2109,190,398,Thursday,neutral,Yes
1580,Twitter,video,12/1/2023 10:00,1853,212,152,Friday,positive,Yes
1581,Instagram,poll,7/5/2023 5:15,2017,24,868,Wednesday,positive,Yes
1582,Facebook,carousel,10/5/2023 6:30,1540,44,534,Thursday,negative,Yes
1583,Facebook,text,7/6/2023 7:00,2024,367,270,Thursday,neutral,Yes
1584,Facebook,video,2/23/2023 17:15,2179,200,392,Thursday,positive,Yes
1585,Facebook,carousel,1/27/2023 15:45,4133,291,820,Friday,negative,No
1586,Instagram,text,5/16/2023 22:15,2336,418,455,Tuesday,positive,Yes
1587,Instagram,carousel,4/19/2023 19:45,491,470,708,Wednesday,neutral,No
1588,Facebook,carousel,5/14/2023 0:45,4535,503,681,Sunday,neutral,Yes
1589,Instagram,image,1/21/2023 1:00,4093,316,790,Saturday,negative,Yes
1590,Instagram,image,9/20/2023 6:00,4277,346,277,Wednesday,positive,No
1591,Twitter,text,2/14/2023 18:00,1292,95,335,Tuesday,positive,No
1592,Twitter,video,11/12/2023 17:30,1600,36,112,Sunday,positive,No
1593,Facebook,video,4/8/2023 19:15,5278,490,151,Saturday,positive,Yes
1594,Facebook,carousel,10/5/2023 6:30,1651,108,323,Thursday,negative,Yes
1595,Facebook,image,1/7/2023 10:30,1187,188,686,Saturday,negative,No
1596,Twitter,poll,5/2/2023 6:15,214,76,8,Tuesday,neutral,Yes
1597,Twitter,text,12/8/2023 2:15,937,119,30,Friday,negative,Yes
1598,Instagram,carousel,8/4/2023 12:45,1079,380,757,Friday,negative,Yes
1599,Twitter,text,12/8/2023 2:15,1734,32,84,Friday,negative,Yes
1600,Facebook,video,4/8/2023 19:15,6244,467,100,Saturday,positive,No
1601,Twitter,video,12/24/2023 7:45,377,145,143,Sunday,neutral,Yes
1602,Facebook,video,1/1/2023 6:00,5832,450,1027,Sunday,neutral,Yes
1603,Instagram,poll,12/29/2023 12:15,4090,529,103,Friday,positive,Yes
1604,Instagram,image,1/21/2023 1:00,3604,383,685,Saturday,negative,Yes
1605,Twitter,text,8/5/2023 8:45,667,229,58,Saturday,positive,Yes
1606,Twitter,carousel,10/2/2023 23:30,260,69,549,Monday,neutral,Yes
1607,Instagram,carousel,1/1/2023 20:00,4903,57,346,Sunday,positive,Yes
1608,Twitter,carousel,1/30/2023 13:30,2532,19,352,Monday,positive,No
1609,Twitter,image,10/14/2023 18:45,432,103,390,Saturday,neutral,Yes
1610,Instagram,image,3/13/2023 23:15,3406,285,225,Monday,negative,Yes
1611,Twitter,video,9/27/2023 19:00,100,140,154,Wednesday,positive,No
1612,Facebook,video,4/8/2023 19:15,5099,515,84,Saturday,positive,No
1613,Facebook,image,2/2/2023 16:00,737,123,20,Thursday,positive,Yes
1614,Instagram,video,12/6/2023 4:00,4676,155,758,Wednesday,negative,Yes
1615,Instagram,poll,12/29/2023 12:15,5182,533,268,Friday,positive,Yes
1616,Facebook,video,1/4/2023 18:30,3170,33,411,Wednesday,neutral,No
1617,Facebook,carousel,1/27/2023 15:45,3633,279,837,Friday,negative,No
1618,Twitter,text,8/5/2023 8:45,262,139,39,Saturday,positive,No
1619,Facebook,text,7/18/2023 22:00,3262,107,878,Tuesday,positive,Yes
1620,Facebook,carousel,10/5/2023 6:30,2262,56,598,Thursday,negative,No
1621,Facebook,text,1/3/2023 3:00,2695,60,394,Tuesday,positive,Yes
1622,Facebook,text,7/18/2023 22:00,2529,11,755,Tuesday,positive,Yes
1623,Facebook,text,7/18/2023 22:00,2766,33,795,Tuesday,positive,Yes
1624,Instagram,carousel,8/4/2023 12:45,206,367,625,Friday,negative,No
1625,Instagram,poll,7/5/2023 5:15,2429,1,753,Wednesday,positive,Yes
1626,Facebook,image,8/17/2023 14:45,1240,495,791,Thursday,positive,No
1627,Twitter,carousel,5/3/2023 8:00,1290,163,289,Wednesday,positive,Yes
1628,Instagram,video,12/31/2023 22:30,4129,156,677,Sunday,negative,Yes
1629,Twitter,carousel,3/31/2023 16:00,1824,84,72,Friday,positive,Yes
1630,Instagram,video,11/23/2023 2:00,5696,274,656,Thursday,negative,Yes
1631,Twitter,poll,5/17/2023 0:15,1260,142,401,Wednesday,positive,No
1632,Facebook,video,1/1/2023 6:00,4801,422,1002,Sunday,neutral,Yes
1633,Instagram,image,6/6/2023 19:30,1610,185,922,Tuesday,negative,No
1634,Instagram,poll,2/21/2023 16:15,5163,421,711,Tuesday,negative,No
1635,Instagram,text,7/6/2023 8:00,2719,58,79,Thursday,negative,No
1636,Twitter,text,2/14/2023 18:00,1260,78,194,Tuesday,positive,Yes
1637,Facebook,image,11/27/2023 4:30,1214,289,317,Monday,positive,Yes
1638,Twitter,text,8/5/2023 8:45,549,201,93,Saturday,positive,Yes
1639,Twitter,video,6/15/2023 3:15,46,122,71,Thursday,positive,No
1640,Twitter,text,11/20/2023 2:00,1965,119,106,Monday,positive,No
1641,Instagram,text,7/6/2023 8:00,3190,47,242,Thursday,negative,Yes
1642,Twitter,video,12/24/2023 7:45,403,77,348,Sunday,neutral,No
1643,Twitter,image,4/17/2023 15:00,1539,181,393,Monday,neutral,Yes
1644,Instagram,video,12/31/2023 22:30,3425,153,929,Sunday,negative,Yes
1645,Instagram,poll,7/5/2023 5:15,3468,9,683,Wednesday,positive,Yes
1646,Instagram,video,4/14/2023 10:30,5235,374,831,Friday,positive,No
1647,Instagram,video,7/13/2023 9:15,5540,195,607,Thursday,neutral,Yes
1648,Twitter,carousel,10/2/2023 23:30,426,18,454,Monday,neutral,No
1649,Facebook,poll,8/8/2023 17:45,5066,105,922,Tuesday,negative,No
1650,Twitter,video,6/15/2023 3:15,274,37,7,Thursday,positive,No
1651,Facebook,carousel,1/27/2023 15:45,2277,253,841,Friday,negative,Yes
1652,Facebook,text,6/25/2023 15:15,19,323,183,Sunday,positive,Yes
1653,Facebook,text,5/3/2023 12:30,3689,261,210,Wednesday,positive,Yes
1654,Instagram,video,12/6/2023 4:00,5252,130,682,Wednesday,negative,Yes
1655,Instagram,text,10/28/2023 19:30,639,94,251,Saturday,neutral,Yes
1656,Instagram,poll,3/7/2023 19:15,3112,108,324,Tuesday,positive,No
1657,Twitter,poll,5/2/2023 6:15,805,174,229,Tuesday,neutral,Yes
1658,Facebook,video,1/4/2023 18:30,2625,27,519,Wednesday,neutral,Yes
1659,Instagram,text,5/23/2023 22:30,371,38,318,Tuesday,neutral,Yes
1660,Facebook,text,6/25/2023 15:15,843,335,337,Sunday,positive,Yes
1661,Facebook,text,6/12/2023 9:30,3076,79,944,Monday,negative,Yes
1662,Facebook,carousel,5/5/2023 16:45,1439,276,669,Friday,neutral,Yes
1663,Twitter,poll,5/17/2023 0:15,1408,138,534,Wednesday,positive,No
1664,Instagram,carousel,11/19/2023 12:30,4882,390,688,Sunday,negative,Yes
1665,Twitter,carousel,5/3/2023 8:00,2207,219,334,Wednesday,positive,No
1666,Twitter,video,6/15/2023 3:15,412,23,65,Thursday,positive,No
1667,Facebook,carousel,1/9/2023 20:00,325,297,269,Monday,positive,Yes
1668,Twitter,video,12/24/2023 7:45,128,149,18,Sunday,neutral,No
1669,Facebook,carousel,10/5/2023 6:30,1672,6,626,Thursday,negative,Yes
1670,Facebook,carousel,10/5/2023 6:30,2013,93,390,Thursday,negative,No
1671,Facebook,poll,8/8/2023 17:45,4909,2,1018,Tuesday,negative,Yes
1672,Instagram,image,7/1/2023 14:45,4464,248,253,Saturday,positive,No
1673,Twitter,carousel,5/11/2023 11:00,1699,206,596,Thursday,neutral,No
1674,Twitter,image,2/10/2023 13:00,2101,175,169,Friday,neutral,No
1675,Instagram,video,4/10/2023 0:00,3911,262,748,Monday,neutral,No
1676,Instagram,poll,7/5/2023 5:15,1474,47,734,Wednesday,positive,Yes
1677,Twitter,text,10/2/2023 12:15,180,135,443,Monday,positive,Yes
1678,Facebook,carousel,10/5/2023 6:30,2748,39,538,Thursday,negative,Yes
1679,Facebook,text,7/6/2023 7:00,2819,401,334,Thursday,neutral,Yes
1680,Twitter,text,11/25/2023 7:30,3036,8,9,Saturday,positive,No
1681,Instagram,image,2/26/2023 11:45,985,40,1054,Sunday,positive,Yes
1682,Twitter,text,9/30/2023 10:30,724,145,54,Saturday,positive,No
1683,Instagram,carousel,12/13/2023 4:45,4929,163,693,Wednesday,positive,Yes
1684,Instagram,image,2/26/2023 11:45,2741,87,940,Sunday,positive,No
1685,Facebook,video,5/2/2023 6:15,241,250,68,Tuesday,neutral,Yes
1686,Facebook,video,3/22/2023 3:15,4810,214,26,Wednesday,negative,No
1687,Facebook,carousel,5/5/2023 16:45,1886,269,795,Friday,neutral,No
1688,Twitter,video,12/24/2023 7:45,367,38,229,Sunday,neutral,Yes
1689,Instagram,text,5/23/2023 22:30,270,172,456,Tuesday,neutral,Yes
1690,Instagram,carousel,5/7/2023 0:30,359,386,662,Sunday,negative,No
1691,Instagram,carousel,11/19/2023 12:30,4897,336,629,Sunday,negative,Yes
1692,Instagram,poll,3/7/2023 19:15,2517,126,590,Tuesday,positive,Yes
1693,Facebook,image,11/27/2023 4:30,1474,256,292,Monday,positive,Yes
1694,Facebook,video,1/1/2023 6:00,5319,437,1033,Sunday,neutral,Yes
1695,Instagram,poll,12/29/2023 12:15,5219,473,17,Friday,positive,Yes
1696,Twitter,text,7/23/2023 5:45,508,45,400,Sunday,neutral,Yes
1697,Twitter,video,12/24/2023 7:45,818,24,363,Sunday,neutral,Yes
1698,Instagram,poll,7/5/2023 5:15,2039,0,850,Wednesday,positive,Yes
1699,Twitter,text,9/30/2023 10:30,1433,201,148,Saturday,positive,No
1700,Facebook,poll,9/10/2023 13:45,4407,379,889,Sunday,negative,Yes
1701,Instagram,carousel,1/1/2023 20:00,5449,157,409,Sunday,positive,No
1702,Instagram,poll,12/29/2023 12:15,5336,545,217,Friday,positive,Yes
1703,Instagram,carousel,5/19/2023 4:30,5117,275,913,Friday,positive,Yes
1704,Twitter,video,12/1/2023 10:00,3041,86,82,Friday,positive,Yes
1705,Twitter,text,8/5/2023 8:45,780,137,216,Saturday,positive,Yes
1706,Instagram,poll,2/21/2023 16:15,4877,420,605,Tuesday,negative,Yes
1707,Facebook,video,5/11/2023 0:30,4244,56,46,Thursday,neutral,Yes
1708,Twitter,carousel,3/31/2023 16:00,2880,93,132,Friday,positive,Yes
1709,Instagram,carousel,8/4/2023 12:45,513,311,1030,Friday,negative,Yes
1710,Instagram,poll,3/19/2023 4:00,3540,116,217,Sunday,negative,No
1711,Twitter,carousel,10/2/2023 23:30,500,68,342,Monday,neutral,Yes
1712,Instagram,text,5/23/2023 22:30,936,64,272,Tuesday,neutral,Yes
1713,Facebook,video,1/1/2023 6:00,5029,402,1194,Sunday,neutral,No
1714,Facebook,carousel,1/9/2023 20:00,94,355,99,Monday,positive,Yes
1715,Twitter,image,11/16/2023 0:45,735,80,193,Thursday,negative,Yes
1716,Instagram,carousel,5/7/2023 0:30,91,454,605,Sunday,negative,No
1717,Twitter,text,11/25/2023 7:30,1882,45,5,Saturday,positive,Yes
1718,Twitter,poll,5/17/2023 0:15,828,175,424,Wednesday,positive,No
1719,Facebook,carousel,11/11/2023 15:45,786,129,208,Saturday,negative,No
1720,Instagram,carousel,11/19/2023 12:30,4857,363,860,Sunday,negative,Yes
1721,Twitter,video,9/27/2023 19:00,233,124,276,Wednesday,positive,Yes
1722,Twitter,image,2/10/2023 13:00,1792,130,18,Friday,neutral,Yes
1723,Instagram,video,11/23/2023 2:00,4525,288,681,Thursday,negative,Yes
1724,Facebook,text,1/3/2023 3:00,1899,36,410,Tuesday,positive,Yes
1725,Twitter,carousel,10/2/2023 23:30,246,32,503,Monday,neutral,No
1726,Instagram,poll,12/29/2023 12:15,4827,471,381,Friday,positive,Yes
1727,Instagram,video,11/23/2023 2:00,4793,310,691,Thursday,negative,Yes
1728,Twitter,poll,2/9/2023 15:30,2086,205,64,Thursday,positive,No
1729,Facebook,carousel,2/3/2023 0:30,4265,211,634,Friday,positive,No
1730,Facebook,carousel,11/11/2023 15:45,111,51,338,Saturday,negative,Yes
1731,Facebook,carousel,11/11/2023 15:45,108,49,463,Saturday,negative,Yes
1732,Twitter,text,7/23/2023 5:45,269,128,438,Sunday,neutral,Yes
1733,Instagram,image,7/1/2023 14:45,4681,218,339,Saturday,positive,Yes
1734,Instagram,carousel,7/12/2023 17:45,21,258,948,Wednesday,positive,Yes
1735,Instagram,poll,12/29/2023 12:15,4226,448,309,Friday,positive,Yes
1736,Facebook,video,1/1/2023 6:00,4710,433,1033,Sunday,neutral,No
1737,Instagram,text,5/16/2023 22:15,2543,416,391,Tuesday,positive,Yes
1738,Facebook,image,1/7/2023 10:30,8,156,602,Saturday,negative,Yes
1739,Facebook,carousel,1/27/2023 15:45,3133,216,829,Friday,negative,Yes
1740,Instagram,carousel,5/7/2023 0:30,791,384,636,Sunday,negative,Yes
1741,Facebook,carousel,1/27/2023 15:45,4047,200,938,Friday,negative,No
1742,Instagram,video,7/13/2023 9:15,5732,170,592,Thursday,neutral,No
1743,Twitter,image,2/10/2023 13:00,2670,101,68,Friday,neutral,No
1744,Instagram,image,3/13/2023 23:15,3932,263,324,Monday,negative,Yes
1745,Twitter,carousel,5/11/2023 11:00,2047,228,337,Thursday,neutral,Yes
1746,Facebook,carousel,2/3/2023 0:30,4258,149,862,Friday,positive,Yes
1747,Twitter,poll,5/17/2023 0:15,1217,150,466,Wednesday,positive,Yes
1748,Facebook,carousel,10/3/2023 19:00,1161,281,456,Tuesday,negative,Yes
1749,Twitter,video,5/23/2023 0:30,3683,228,409,Tuesday,positive,No
